年,縣市,行政區,店面數,土地面積,超商密度,月
2018,新北市,金山區,4,49.2132,0.081279,2
2018,新北市,泰山區,18,19.1603,0.939443,2
2018,新北市,烏來區,2,321.1306,0.006228,2
2018,新北市,貢寮區,3,99.9734,0.030008,2
2018,新北市,淡水區,68,70.6565,0.962403,2
2018,新北市,深坑區,5,20.5787,0.242970,2
2018,新北市,新店區,83,120.2255,0.690369,2
2018,新北市,新莊區,95,19.7383,4.812978,2
2018,新北市,瑞芳區,8,70.7336,0.113100,2
2018,新北市,萬里區,2,63.3766,0.031557,2
2018,新北市,樹林區,45,33.1288,1.358335,2
2018,新北市,蘆洲區,58,7.4351,7.800836,2
2018,新北市,鶯歌區,17,21.1248,0.804741,2
2018,新竹市,北區,39,15.7267,2.479859,2
2018,新竹市,東區,75,33.5768,2.233685,2
2018,新竹市,香山區,23,54.8491,0.419332,2
2018,新竹縣,北埔鄉,1,50.6676,0.019736,2
2018,新竹縣,尖石鄉,1,527.5795,0.001895,2
2018,新竹縣,竹北市,76,46.8341,1.622749,2
2018,新竹縣,竹東鎮,24,53.5133,0.448487,2
2018,新竹縣,芎林鄉,5,40.7858,0.122592,2
2018,新竹縣,湖口鄉,33,58.4303,0.564775,2
2018,新竹縣,新埔鎮,14,72.1911,0.193930,2
2018,新竹縣,新豐鄉,16,46.3496,0.345203,2
2018,新竹縣,橫山鄉,2,66.3502,0.030143,2
2018,新竹縣,關西鎮,5,125.5193,0.039835,2
2018,新竹縣,寶山鄉,3,64.7871,0.046306,2
2018,嘉義市,西區,34,29.8700,1.138266,2
2018,嘉義市,東區,30,30.1556,0.994840,2
2018,嘉義縣,大林鎮,9,64.1663,0.140261,2
2018,嘉義縣,大埔鄉,1,173.2472,0.005772,2
2018,嘉義縣,中埔鄉,8,129.5016,0.061775,2
2018,嘉義縣,六腳鄉,1,62.2619,0.016061,2
2018,嘉義縣,太保市,4,66.8964,0.059794,2
2018,嘉義縣,水上鄉,7,69.1198,0.101273,2
2018,嘉義縣,布袋鎮,6,61.7307,0.097196,2
2018,嘉義縣,民雄鄉,13,85.4969,0.152052,2
2018,嘉義縣,朴子市,9,49.5737,0.181548,2
2018,嘉義縣,竹崎鄉,1,162.2256,0.006164,2
2018,嘉義縣,東石鄉,2,81.5821,0.024515,2
2018,嘉義縣,梅山鄉,3,119.7571,0.025051,2
2018,嘉義縣,鹿草鄉,1,54.3151,0.018411,2
2018,嘉義縣,番路鄉,1,117.5269,0.008509,2
2018,嘉義縣,新港鄉,4,66.0495,0.060561,2
2018,嘉義縣,義竹鄉,2,79.2925,0.025223,2
2018,彰化縣,二水鄉,1,29.4449,0.033962,2
2018,彰化縣,二林鎮,11,92.8478,0.118473,2
2018,彰化縣,大村鄉,5,30.7837,0.162424,2
2018,彰化縣,大城鄉,2,63.7406,0.031377,2
2018,彰化縣,北斗鎮,4,19.2547,0.207741,2
2018,彰化縣,永靖鄉,6,20.6382,0.290723,2
2018,彰化縣,田中鎮,9,34.6056,0.260074,2
2018,彰化縣,竹塘鄉,2,42.1662,0.047431,2
2018,彰化縣,伸港鄉,1,22.3268,0.044789,2
2018,彰化縣,秀水鄉,3,29.3447,0.102233,2
2018,彰化縣,和美鎮,21,39.9345,0.525861,2
2018,彰化縣,社頭鄉,8,36.1449,0.221331,2
2018,彰化縣,芳苑鄉,4,91.3827,0.043772,2
2018,彰化縣,花壇鄉,8,36.3469,0.220101,2
2018,彰化縣,芬園鄉,1,38.0204,0.026302,2
2018,彰化縣,員林市,23,40.0380,0.574454,2
2018,彰化縣,埔心鄉,4,20.9526,0.190907,2
2018,彰化縣,埔鹽鄉,1,38.6081,0.025901,2
2018,彰化縣,埤頭鄉,5,42.7508,0.116957,2
2018,彰化縣,鹿港鎮,10,39.4625,0.253405,2
2018,彰化縣,溪州鄉,3,75.8310,0.039562,2
2018,彰化縣,溪湖鎮,5,32.0592,0.155961,2
2018,彰化縣,彰化市,44,65.6947,0.669765,2
2018,彰化縣,福興鄉,10,49.8934,0.200427,2
2018,彰化縣,線西鄉,1,18.0856,0.055293,2
2018,臺中市,大甲區,12,58.5192,0.205061,2
2018,臺中市,大安區,2,27.4045,0.072981,2
2018,臺中市,大肚區,11,37.0024,0.297278,2
2018,臺中市,大里區,44,28.8758,1.523767,2
2018,臺中市,大雅區,16,32.4109,0.493661,2
2018,臺中市,中區,13,0.8803,14.767693,2
2018,臺中市,太平區,37,120.7473,0.306425,2
2018,臺中市,北屯區,57,62.7034,0.909042,2
2018,臺中市,北區,38,6.9376,5.477398,2
2018,臺中市,外埔區,1,42.4099,0.023579,2
2018,臺中市,石岡區,2,18.2105,0.109827,2
2018,臺中市,后里區,7,58.9439,0.118757,2
2018,臺中市,西屯區,72,39.8467,1.806925,2
2018,臺中市,西區,28,5.7042,4.908664,2
2018,臺中市,沙鹿區,18,40.4604,0.444879,2
2018,臺中市,和平區,2,1037.8199,0.001927,2
2018,臺中市,東區,13,9.2855,1.400032,2
2018,臺中市,東勢區,3,117.4065,0.025552,2
2018,臺中市,南屯區,34,31.2578,1.087729,2
2018,臺中市,南區,28,6.8101,4.111540,2
2018,臺中市,烏日區,18,43.4032,0.414716,2
2018,臺中市,神岡區,11,35.0445,0.313887,2
2018,臺中市,梧棲區,15,16.6049,0.903348,2
2018,臺中市,清水區,12,64.1709,0.187001,2
2018,臺中市,新社區,2,68.8874,0.029033,2
2018,臺中市,潭子區,19,25.8497,0.735018,2
2018,臺中市,龍井區,16,38.0377,0.420635,2
2018,臺中市,豐原區,27,41.1845,0.655586,2
2018,臺中市,霧峰區,13,98.0779,0.132548,2
2018,臺北市,士林區,65,62.3682,1.042198,2
2018,臺北市,大同區,32,5.6815,5.632315,2
2018,臺北市,大安區,84,11.3614,7.393455,2
2018,臺北市,中山區,101,13.6821,7.381908,2
2018,臺北市,中正區,61,7.6071,8.018825,2
2018,臺北市,內湖區,86,31.5787,2.723355,2
2018,臺北市,文山區,43,31.5090,1.364689,2
2018,臺北市,北投區,51,56.8216,0.897546,2
2018,臺北市,松山區,64,9.2878,6.890760,2
2018,臺北市,信義區,60,11.2077,5.353462,2
2018,臺北市,南港區,39,21.8424,1.785518,2
2018,臺北市,萬華區,52,8.8522,5.874246,2
2018,臺東縣,大武鄉,1,69.1454,0.014462,2
2018,臺東縣,太麻里鄉,3,96.6523,0.031039,2
2018,臺東縣,池上鄉,1,82.6854,0.012094,2
2018,臺東縣,卑南鄉,1,412.6871,0.002423,2
2018,臺東縣,東河鄉,1,210.1908,0.004758,2
2018,臺東縣,達仁鄉,1,306.4454,0.003263,2
2018,臺東縣,臺東市,24,109.7691,0.218641,2
2018,臺東縣,關山鎮,3,58.7351,0.051077,2
2018,臺東縣,蘭嶼鄉,2,48.3892,0.041332,2
2018,臺南市,七股區,1,110.1492,0.009079,2
2018,臺南市,下營區,2,33.5291,0.059650,2
2018,臺南市,大內區,1,70.3125,0.014222,2
2018,臺南市,中西區,17,6.2600,2.715655,2
2018,臺南市,仁德區,12,50.7664,0.236377,2
2018,臺南市,六甲區,4,67.5471,0.059218,2
2018,臺南市,北門區,1,44.1003,0.022676,2
2018,臺南市,北區,18,10.4340,1.725129,2
2018,臺南市,永康區,62,40.2753,1.539405,2
2018,臺南市,玉井區,2,76.3662,0.026190,2
2018,臺南市,白河區,7,126.4046,0.055378,2
2018,臺南市,安平區,18,11.0663,1.626560,2
2018,臺南市,安定區,7,31.2700,0.223857,2
2018,臺南市,安南區,25,107.2016,0.233205,2
2018,臺南市,西港區,4,33.7666,0.118460,2
2018,臺南市,佳里區,17,38.9422,0.436544,2
2018,臺南市,官田區,4,70.7953,0.056501,2
2018,臺南市,東山區,1,124.9178,0.008005,2
2018,臺南市,東區,37,13.4156,2.757983,2
2018,臺南市,南區,28,27.2681,1.026841,2
2018,臺南市,後壁區,3,72.2189,0.041540,2
2018,臺南市,柳營區,4,61.2929,0.065260,2
2018,臺南市,將軍區,1,41.9796,0.023821,2
2018,臺南市,麻豆區,12,53.9744,0.222328,2
2018,臺南市,善化區,8,55.3097,0.144640,2
2018,臺南市,新化區,7,62.0579,0.112798,2
2018,臺南市,新市區,12,47.8096,0.250996,2
2018,臺南市,新營區,8,38.5386,0.207584,2
2018,臺南市,楠西區,1,109.6316,0.009121,2
2018,臺南市,學甲區,4,53.9919,0.074085,2
2018,臺南市,歸仁區,4,55.7913,0.071696,2
2018,臺南市,關廟區,6,53.6413,0.111854,2
2018,臺南市,鹽水區,4,52.2455,0.076562,2
2018,澎湖縣,七美鄉,1,6.9868,0.143127,2
2018,澎湖縣,西嶼鄉,2,18.7148,0.106867,2
2018,澎湖縣,馬公市,11,33.9918,0.323607,2
2018,澎湖縣,湖西鄉,3,33.3008,0.090088,2
2018,宜蘭縣,三星鄉,2,144.2238,0.013867,3
2018,宜蘭縣,五結鄉,9,38.8671,0.231558,3
2018,宜蘭縣,冬山鄉,6,79.8573,0.075134,3
2018,宜蘭縣,壯圍鄉,2,38.4769,0.051979,3
2018,宜蘭縣,宜蘭市,37,29.4080,1.258161,3
2018,宜蘭縣,南澳鄉,2,740.6520,0.002700,3
2018,宜蘭縣,員山鄉,1,111.9106,0.008936,3
2018,宜蘭縣,頭城鎮,7,100.8930,0.069380,3
2018,宜蘭縣,礁溪鄉,5,101.4278,0.049296,3
2018,宜蘭縣,羅東鎮,27,11.3448,2.379945,3
2018,宜蘭縣,蘇澳鎮,10,89.0196,0.112335,3
2018,花蓮縣,玉里鎮,4,252.3719,0.015850,3
2018,花蓮縣,光復鄉,2,157.1100,0.012730,3
2018,花蓮縣,吉安鄉,8,65.2582,0.122590,3
2018,花蓮縣,秀林鄉,3,1641.8600,0.001827,3
2018,花蓮縣,花蓮市,24,29.4095,0.816063,3
2018,花蓮縣,新城鄉,3,29.4095,0.102008,3
2018,花蓮縣,瑞穗鄉,1,135.5862,0.007375,3
2018,花蓮縣,壽豐鄉,4,218.4448,0.018311,3
2018,花蓮縣,鳳林鎮,2,120.5181,0.016595,3
2018,金門縣,金沙鎮,1,41.1900,0.024278,3
2018,金門縣,金城鎮,4,21.7130,0.184221,3
2018,金門縣,金湖鎮,4,41.6960,0.095932,3
2018,金門縣,金寧鄉,3,29.8540,0.100489,3
2018,南投縣,仁愛鄉,5,1273.5300,0.003926,3
2018,南投縣,水里鄉,2,106.8424,0.018719,3
2018,南投縣,名間鄉,3,83.0955,0.036103,3
2018,南投縣,竹山鎮,8,247.3339,0.032345,3
2018,南投縣,信義鄉,1,1422.4200,0.000703,3
2018,南投縣,南投市,17,71.6021,0.237423,3
2018,南投縣,埔里鎮,24,162.2227,0.147945,3
2018,南投縣,草屯鎮,13,104.0327,0.124961,3
2018,南投縣,國姓鄉,2,175.7042,0.011383,3
2018,南投縣,魚池鄉,6,121.3735,0.049434,3
2018,南投縣,鹿谷鄉,4,141.8981,0.028189,3
2018,南投縣,集集鎮,2,49.7268,0.040220,3
2018,屏東縣,九如鄉,6,42.0187,0.142794,3
2018,屏東縣,三地門鄉,1,196.3965,0.005092,3
2018,屏東縣,內埔鄉,17,81.8554,0.207683,3
2018,屏東縣,車城鄉,4,49.8517,0.080238,3
2018,屏東縣,里港鄉,2,68.9208,0.029019,3
2018,屏東縣,佳冬鄉,3,30.9842,0.096824,3
2018,屏東縣,枋山鄉,2,17.2697,0.115810,3
2018,屏東縣,枋寮鄉,5,57.7347,0.086603,3
2018,屏東縣,東港鎮,8,29.4635,0.271522,3
2018,屏東縣,林邊鄉,2,15.6233,0.128014,3
2018,屏東縣,長治鄉,7,39.8861,0.175500,3
2018,屏東縣,南州鄉,2,18.9700,0.105430,3
2018,屏東縣,屏東市,35,65.0670,0.537907,3
2018,屏東縣,恆春鎮,9,136.7630,0.065807,3
2018,屏東縣,崁頂鄉,2,31.2659,0.063967,3
2018,屏東縣,琉球鄉,1,6.8018,0.147020,3
2018,屏東縣,高樹鄉,2,90.1522,0.022185,3
2018,屏東縣,新埤鄉,2,59.0102,0.033892,3
2018,屏東縣,新園鄉,5,38.3109,0.130511,3
2018,屏東縣,萬丹鄉,9,57.4679,0.156609,3
2018,屏東縣,萬巒鄉,4,60.7315,0.065864,3
2018,屏東縣,潮州鎮,11,42.4331,0.259232,3
2018,屏東縣,麟洛鄉,1,16.2600,0.061501,3
2018,屏東縣,鹽埔鄉,4,64.3493,0.062161,3
2018,苗栗縣,三義鄉,3,69.3424,0.043264,3
2018,苗栗縣,三灣鄉,2,52.2964,0.038244,3
2018,苗栗縣,大湖鄉,4,90.8396,0.044034,3
2018,苗栗縣,公館鄉,6,71.4523,0.083972,3
2018,苗栗縣,竹南鎮,25,37.5592,0.665616,3
2018,苗栗縣,卓蘭鎮,4,76.3153,0.052414,3
2018,苗栗縣,南庄鄉,2,165.4938,0.012085,3
2018,苗栗縣,後龍鎮,9,75.8079,0.118721,3
2018,苗栗縣,苗栗市,27,37.8878,0.712630,3
2018,苗栗縣,苑裡鎮,8,68.2473,0.117221,3
2018,苗栗縣,泰安鄉,2,614.5127,0.003255,3
2018,苗栗縣,通霄鎮,1,107.8486,0.009272,3
2018,苗栗縣,造橋鄉,1,47.9978,0.020834,3
2018,苗栗縣,銅鑼鄉,2,78.3805,0.025517,3
2018,苗栗縣,頭份市,33,53.3205,0.618899,3
2018,苗栗縣,頭屋鄉,2,52.5046,0.038092,3
2018,桃園市,八德區,59,33.7111,1.750165,3
2018,桃園市,大園區,26,87.3925,0.297508,3
2018,桃園市,大溪區,18,105.1206,0.171232,3
2018,桃園市,中壢區,120,76.5200,1.568218,3
2018,桃園市,平鎮區,53,47.7532,1.109873,3
2018,桃園市,桃園區,108,34.8046,3.103038,3
2018,桃園市,新屋區,12,85.0166,0.141149,3
2018,桃園市,楊梅區,41,89.1229,0.460039,3
2018,桃園市,龍潭區,37,75.2341,0.491798,3
2018,桃園市,龜山區,55,72.0177,0.763701,3
2018,桃園市,蘆竹區,58,75.5025,0.768186,3
2018,桃園市,觀音區,14,87.9807,0.159126,3
2018,高雄市,三民區,58,19.7866,2.931277,3
2018,高雄市,大社區,5,26.5848,0.188077,3
2018,高雄市,大寮區,24,71.0400,0.337838,3
2018,高雄市,大樹區,7,66.9811,0.104507,3
2018,高雄市,小港區,19,45.4426,0.418110,3
2018,高雄市,仁武區,25,36.0808,0.692889,3
2018,高雄市,內門區,2,95.6224,0.020916,3
2018,高雄市,六龜區,1,194.1584,0.005150,3
2018,高雄市,左營區,36,19.3823,1.857365,3
2018,高雄市,永安區,1,22.6141,0.044220,3
2018,高雄市,甲仙區,1,124.0340,0.008062,3
2018,高雄市,杉林區,2,104.0036,0.019230,3
2018,高雄市,岡山區,24,47.9421,0.500604,3
2018,高雄市,林園區,12,32.2860,0.371678,3
2018,高雄市,阿蓮區,2,34.6164,0.057776,3
2018,高雄市,前金區,13,1.8573,6.999408,3
2018,高雄市,前鎮區,28,19.1207,1.464381,3
2018,高雄市,美濃區,5,120.0316,0.041656,3
2018,高雄市,茄萣區,5,15.7624,0.317211,3
2018,高雄市,苓雅區,40,8.1522,4.906651,3
2018,高雄市,梓官區,5,11.5967,0.431157,3
2018,高雄市,鳥松區,13,24.5927,0.528612,3
2018,高雄市,湖內區,2,20.1615,0.099199,3
2018,高雄市,新興區,14,1.9764,7.083586,3
2018,高雄市,楠梓區,35,25.8276,1.355139,3
2018,高雄市,路竹區,11,48.4348,0.227109,3
2018,高雄市,鼓山區,36,14.7523,2.440297,3
2018,高雄市,旗山區,3,94.6122,0.031708,3
2018,高雄市,旗津區,2,1.7341,1.153336,3
2018,高雄市,鳳山區,70,26.7590,2.615942,3
2018,高雄市,橋頭區,6,25.9379,0.231322,3
2018,高雄市,燕巢區,4,65.3950,0.061167,3
2018,高雄市,彌陀區,1,14.7772,0.067672,3
2018,高雄市,鹽埕區,8,1.4161,5.649318,3
2018,基隆市,七堵區,19,56.2659,0.337682,3
2018,基隆市,中山區,12,10.5238,1.140273,3
2018,基隆市,中正區,20,10.2118,1.958519,3
2018,基隆市,仁愛區,22,4.2335,5.196646,3
2018,基隆市,安樂區,23,18.0250,1.276006,3
2018,基隆市,信義區,11,10.6706,1.030870,3
2018,基隆市,暖暖區,11,22.8283,0.481858,3
2018,連江縣,北竿鄉,1,9.9000,0.101010,3
2018,連江縣,東引鄉,1,3.8000,0.263158,3
2018,連江縣,南竿鄉,2,10.4000,0.192308,3
2018,雲林縣,二崙鄉,3,59.5625,0.050367,3
2018,雲林縣,口湖鄉,2,80.4612,0.024857,3
2018,雲林縣,土庫鎮,3,49.0212,0.061198,3
2018,雲林縣,大埤鄉,3,44.9973,0.066671,3
2018,雲林縣,斗六市,29,93.7151,0.309449,3
2018,雲林縣,斗南鎮,8,48.1505,0.166146,3
2018,雲林縣,北港鎮,5,41.4999,0.120482,3
2018,雲林縣,古坑鄉,2,166.6059,0.012004,3
2018,雲林縣,四湖鄉,1,77.1189,0.012967,3
2018,雲林縣,西螺鎮,11,49.7985,0.220890,3
2018,雲林縣,東勢鄉,1,48.3562,0.020680,3
2018,雲林縣,林內鄉,1,37.6035,0.026593,3
2018,雲林縣,虎尾鎮,22,68.7420,0.320037,3
2018,雲林縣,崙背鄉,3,58.4840,0.051296,3
2018,雲林縣,麥寮鄉,8,80.1668,0.099792,3
2018,雲林縣,莿桐鄉,5,50.8502,0.098328,3
2018,雲林縣,臺西鄉,3,54.0983,0.055455,3
2018,雲林縣,褒忠鄉,2,37.0552,0.053974,3
2018,新北市,八里區,15,39.4933,0.379811,3
2018,新北市,三芝區,4,65.9909,0.060614,3
2018,新北市,三重區,124,16.3170,7.599436,3
2018,新北市,三峽區,34,191.4508,0.177591,3
2018,新北市,土城區,62,29.5578,2.097585,3
2018,新北市,中和區,119,20.1440,5.907467,3
2018,新北市,五股區,30,34.8632,0.860506,3
2018,新北市,平溪區,3,71.3382,0.042053,3
2018,新北市,永和區,50,5.7138,8.750744,3
2018,新北市,石門區,1,51.2645,0.019507,3
2018,新北市,石碇區,1,144.3498,0.006928,3
2018,新北市,汐止區,65,71.2354,0.912468,3
2018,新北市,坪林區,1,170.8350,0.005854,3
2018,新北市,林口區,40,54.1519,0.738663,3
2018,新北市,板橋區,149,23.1373,6.439818,3
2018,新北市,金山區,4,49.2132,0.081279,3
2018,新北市,泰山區,18,19.1603,0.939443,3
2018,新北市,烏來區,2,321.1306,0.006228,3
2018,新北市,貢寮區,3,99.9734,0.030008,3
2018,新北市,淡水區,68,70.6565,0.962403,3
2018,新北市,深坑區,5,20.5787,0.242970,3
2018,新北市,新店區,86,120.2255,0.715322,3
2018,新北市,新莊區,97,19.7383,4.914304,3
2018,新北市,瑞芳區,8,70.7336,0.113100,3
2018,新北市,萬里區,2,63.3766,0.031557,3
2018,新北市,樹林區,46,33.1288,1.388520,3
2018,新北市,蘆洲區,58,7.4351,7.800836,3
2018,新北市,鶯歌區,17,21.1248,0.804741,3
2018,新竹市,北區,39,15.7267,2.479859,3
2018,新竹市,東區,75,33.5768,2.233685,3
2018,新竹市,香山區,23,54.8491,0.419332,3
2018,新竹縣,北埔鄉,1,50.6676,0.019736,3
2018,新竹縣,尖石鄉,1,527.5795,0.001895,3
2018,新竹縣,竹北市,79,46.8341,1.686805,3
2018,新竹縣,竹東鎮,24,53.5133,0.448487,3
2018,新竹縣,芎林鄉,5,40.7858,0.122592,3
2018,新竹縣,湖口鄉,33,58.4303,0.564775,3
2018,新竹縣,新埔鎮,14,72.1911,0.193930,3
2018,新竹縣,新豐鄉,16,46.3496,0.345203,3
2018,新竹縣,橫山鄉,2,66.3502,0.030143,3
2018,新竹縣,關西鎮,5,125.5193,0.039835,3
2018,新竹縣,寶山鄉,3,64.7871,0.046306,3
2018,嘉義市,西區,34,29.8700,1.138266,3
2018,嘉義市,東區,30,30.1556,0.994840,3
2018,嘉義縣,大林鎮,9,64.1663,0.140261,3
2018,嘉義縣,大埔鄉,1,173.2472,0.005772,3
2018,嘉義縣,中埔鄉,8,129.5016,0.061775,3
2018,嘉義縣,六腳鄉,2,62.2619,0.032122,3
2018,嘉義縣,太保市,4,66.8964,0.059794,3
2018,嘉義縣,水上鄉,7,69.1198,0.101273,3
2018,嘉義縣,布袋鎮,6,61.7307,0.097196,3
2018,嘉義縣,民雄鄉,13,85.4969,0.152052,3
2018,嘉義縣,朴子市,9,49.5737,0.181548,3
2018,嘉義縣,竹崎鄉,1,162.2256,0.006164,3
2018,嘉義縣,東石鄉,2,81.5821,0.024515,3
2018,嘉義縣,梅山鄉,3,119.7571,0.025051,3
2018,嘉義縣,鹿草鄉,1,54.3151,0.018411,3
2018,嘉義縣,番路鄉,1,117.5269,0.008509,3
2018,嘉義縣,新港鄉,4,66.0495,0.060561,3
2018,嘉義縣,義竹鄉,2,79.2925,0.025223,3
2018,彰化縣,二水鄉,1,29.4449,0.033962,3
2018,彰化縣,二林鎮,12,92.8478,0.129244,3
2018,彰化縣,大村鄉,5,30.7837,0.162424,3
2018,彰化縣,大城鄉,2,63.7406,0.031377,3
2018,彰化縣,北斗鎮,4,19.2547,0.207741,3
2018,彰化縣,永靖鄉,6,20.6382,0.290723,3
2018,彰化縣,田中鎮,9,34.6056,0.260074,3
2018,彰化縣,竹塘鄉,2,42.1662,0.047431,3
2018,彰化縣,伸港鄉,1,22.3268,0.044789,3
2018,彰化縣,秀水鄉,3,29.3447,0.102233,3
2018,彰化縣,和美鎮,21,39.9345,0.525861,3
2018,彰化縣,社頭鄉,9,36.1449,0.248998,3
2018,彰化縣,芳苑鄉,4,91.3827,0.043772,3
2018,彰化縣,花壇鄉,8,36.3469,0.220101,3
2018,彰化縣,芬園鄉,1,38.0204,0.026302,3
2018,彰化縣,員林市,24,40.0380,0.599431,3
2018,彰化縣,埔心鄉,4,20.9526,0.190907,3
2018,彰化縣,埔鹽鄉,1,38.6081,0.025901,3
2018,彰化縣,埤頭鄉,5,42.7508,0.116957,3
2018,彰化縣,鹿港鎮,10,39.4625,0.253405,3
2018,彰化縣,溪州鄉,3,75.8310,0.039562,3
2018,彰化縣,溪湖鎮,5,32.0592,0.155961,3
2018,彰化縣,彰化市,44,65.6947,0.669765,3
2018,彰化縣,福興鄉,10,49.8934,0.200427,3
2018,彰化縣,線西鄉,1,18.0856,0.055293,3
2018,臺中市,大甲區,12,58.5192,0.205061,3
2018,臺中市,大安區,2,27.4045,0.072981,3
2018,臺中市,大肚區,11,37.0024,0.297278,3
2018,臺中市,大里區,44,28.8758,1.523767,3
2018,臺中市,大雅區,16,32.4109,0.493661,3
2018,臺中市,中區,13,0.8803,14.767693,3
2018,臺中市,太平區,37,120.7473,0.306425,3
2018,臺中市,北屯區,57,62.7034,0.909042,3
2018,臺中市,北區,38,6.9376,5.477398,3
2018,臺中市,外埔區,1,42.4099,0.023579,3
2018,臺中市,石岡區,2,18.2105,0.109827,3
2018,臺中市,后里區,7,58.9439,0.118757,3
2018,臺中市,西屯區,72,39.8467,1.806925,3
2018,臺中市,西區,29,5.7042,5.083973,3
2018,臺中市,沙鹿區,18,40.4604,0.444879,3
2018,臺中市,和平區,2,1037.8199,0.001927,3
2018,臺中市,東區,14,9.2855,1.507727,3
2018,臺中市,東勢區,3,117.4065,0.025552,3
2018,臺中市,南屯區,35,31.2578,1.119721,3
2018,臺中市,南區,28,6.8101,4.111540,3
2018,臺中市,烏日區,18,43.4032,0.414716,3
2018,臺中市,神岡區,11,35.0445,0.313887,3
2018,臺中市,梧棲區,15,16.6049,0.903348,3
2018,臺中市,清水區,12,64.1709,0.187001,3
2018,臺中市,新社區,2,68.8874,0.029033,3
2018,臺中市,潭子區,19,25.8497,0.735018,3
2018,臺中市,龍井區,16,38.0377,0.420635,3
2018,臺中市,豐原區,27,41.1845,0.655586,3
2018,臺中市,霧峰區,13,98.0779,0.132548,3
2018,臺北市,士林區,65,62.3682,1.042198,3
2018,臺北市,大同區,32,5.6815,5.632315,3
2018,臺北市,大安區,85,11.3614,7.481473,3
2018,臺北市,中山區,102,13.6821,7.454996,3
2018,臺北市,中正區,62,7.6071,8.150281,3
2018,臺北市,內湖區,86,31.5787,2.723355,3
2018,臺北市,文山區,44,31.5090,1.396426,3
2018,臺北市,北投區,52,56.8216,0.915145,3
2018,臺北市,松山區,65,9.2878,6.998428,3
2018,臺北市,信義區,60,11.2077,5.353462,3
2018,臺北市,南港區,39,21.8424,1.785518,3
2018,臺北市,萬華區,52,8.8522,5.874246,3
2018,臺東縣,大武鄉,1,69.1454,0.014462,3
2018,臺東縣,太麻里鄉,3,96.6523,0.031039,3
2018,臺東縣,池上鄉,1,82.6854,0.012094,3
2018,臺東縣,卑南鄉,1,412.6871,0.002423,3
2018,臺東縣,東河鄉,1,210.1908,0.004758,3
2018,臺東縣,達仁鄉,1,306.4454,0.003263,3
2018,臺東縣,臺東市,24,109.7691,0.218641,3
2018,臺東縣,關山鎮,3,58.7351,0.051077,3
2018,臺東縣,蘭嶼鄉,2,48.3892,0.041332,3
2018,臺南市,七股區,1,110.1492,0.009079,3
2018,臺南市,下營區,2,33.5291,0.059650,3
2018,臺南市,大內區,1,70.3125,0.014222,3
2018,臺南市,中西區,17,6.2600,2.715655,3
2018,臺南市,仁德區,12,50.7664,0.236377,3
2018,臺南市,六甲區,4,67.5471,0.059218,3
2018,臺南市,北門區,1,44.1003,0.022676,3
2018,臺南市,北區,18,10.4340,1.725129,3
2018,臺南市,永康區,62,40.2753,1.539405,3
2018,臺南市,玉井區,2,76.3662,0.026190,3
2018,臺南市,白河區,7,126.4046,0.055378,3
2018,臺南市,安平區,18,11.0663,1.626560,3
2018,臺南市,安定區,8,31.2700,0.255836,3
2018,臺南市,安南區,25,107.2016,0.233205,3
2018,臺南市,西港區,4,33.7666,0.118460,3
2018,臺南市,佳里區,17,38.9422,0.436544,3
2018,臺南市,官田區,4,70.7953,0.056501,3
2018,臺南市,東山區,1,124.9178,0.008005,3
2018,臺南市,東區,38,13.4156,2.832523,3
2018,臺南市,南區,29,27.2681,1.063514,3
2018,臺南市,後壁區,3,72.2189,0.041540,3
2018,臺南市,柳營區,4,61.2929,0.065260,3
2018,臺南市,將軍區,1,41.9796,0.023821,3
2018,臺南市,麻豆區,12,53.9744,0.222328,3
2018,臺南市,善化區,8,55.3097,0.144640,3
2018,臺南市,新化區,7,62.0579,0.112798,3
2018,臺南市,新市區,12,47.8096,0.250996,3
2018,臺南市,新營區,8,38.5386,0.207584,3
2018,臺南市,楠西區,1,109.6316,0.009121,3
2018,臺南市,學甲區,4,53.9919,0.074085,3
2018,臺南市,歸仁區,4,55.7913,0.071696,3
2018,臺南市,關廟區,6,53.6413,0.111854,3
2018,臺南市,鹽水區,4,52.2455,0.076562,3
2018,澎湖縣,七美鄉,1,6.9868,0.143127,3
2018,澎湖縣,西嶼鄉,2,18.7148,0.106867,3
2018,澎湖縣,馬公市,11,33.9918,0.323607,3
2018,澎湖縣,湖西鄉,3,33.3008,0.090088,3
2018,宜蘭縣,三星鄉,2,144.2238,0.013867,4
2018,宜蘭縣,五結鄉,9,38.8671,0.231558,4
