年,季,日期標準,資料期別,縣市,鄉鎮市區,住宅買賣移轉筆數
2018,2,2018/4/1,107Q2,高雄市,永安區,6
2018,2,2018/4/1,107Q2,高雄市,彌陀區,9
2018,2,2018/4/1,107Q2,高雄市,梓官區,48
2018,2,2018/4/1,107Q2,高雄市,旗山區,44
2018,2,2018/4/1,107Q2,高雄市,美濃區,23
2018,2,2018/4/1,107Q2,高雄市,六龜區,5
2018,2,2018/4/1,107Q2,高雄市,甲仙區,3
2018,2,2018/4/1,107Q2,高雄市,杉林區,1
2018,2,2018/4/1,107Q2,宜蘭縣,宜蘭市,180
2018,2,2018/4/1,107Q2,宜蘭縣,羅東鎮,138
2018,2,2018/4/1,107Q2,宜蘭縣,蘇澳鎮,62
2018,2,2018/4/1,107Q2,宜蘭縣,頭城鎮,23
2018,2,2018/4/1,107Q2,宜蘭縣,礁溪鄉,81
2018,2,2018/4/1,107Q2,宜蘭縣,壯圍鄉,26
2018,2,2018/4/1,107Q2,宜蘭縣,員山鄉,31
2018,2,2018/4/1,107Q2,宜蘭縣,冬山鄉,93
2018,2,2018/4/1,107Q2,宜蘭縣,五結鄉,65
2018,2,2018/4/1,107Q2,宜蘭縣,三星鄉,38
2018,2,2018/4/1,107Q2,宜蘭縣,南澳鄉,3
2018,2,2018/4/1,107Q2,新竹縣,竹北市,1074
2018,2,2018/4/1,107Q2,新竹縣,關西鎮,50
2018,2,2018/4/1,107Q2,新竹縣,新埔鎮,57
2018,2,2018/4/1,107Q2,新竹縣,竹東鎮,157
2018,2,2018/4/1,107Q2,新竹縣,湖口鄉,154
2018,2,2018/4/1,107Q2,新竹縣,橫山鄉,8
2018,2,2018/4/1,107Q2,新竹縣,新豐鄉,90
2018,2,2018/4/1,107Q2,新竹縣,芎林鄉,20
2018,2,2018/4/1,107Q2,新竹縣,寶山鄉,13
2018,2,2018/4/1,107Q2,新竹縣,北埔鄉,5
2018,2,2018/4/1,107Q2,新竹縣,峨眉鄉,5
2018,2,2018/4/1,107Q2,新竹縣,尖石鄉,1
2018,2,2018/4/1,107Q2,新竹縣,五峰鄉,2
2018,2,2018/4/1,107Q2,苗栗縣,苗栗市,200
2018,2,2018/4/1,107Q2,苗栗縣,苑裡鎮,25
2018,2,2018/4/1,107Q2,苗栗縣,通霄鎮,17
2018,2,2018/4/1,107Q2,苗栗縣,竹南鎮,165
2018,2,2018/4/1,107Q2,苗栗縣,頭份鎮,134
2018,2,2018/4/1,107Q2,苗栗縣,後龍鎮,13
2018,2,2018/4/1,107Q2,苗栗縣,卓蘭鎮,2
2018,2,2018/4/1,107Q2,苗栗縣,大湖鄉,4
2018,2,2018/4/1,107Q2,苗栗縣,公館鄉,32
2018,2,2018/4/1,107Q2,苗栗縣,銅鑼鄉,9
2018,2,2018/4/1,107Q2,苗栗縣,南庄鄉,2
2018,2,2018/4/1,107Q2,苗栗縣,頭屋鄉,1
2018,2,2018/4/1,107Q2,苗栗縣,三義鄉,15
2018,2,2018/4/1,107Q2,苗栗縣,西湖鄉,2
2018,2,2018/4/1,107Q2,苗栗縣,造橋鄉,25
2018,2,2018/4/1,107Q2,苗栗縣,三灣鄉,3
2018,2,2018/4/1,107Q2,苗栗縣,獅潭鄉,5
2018,2,2018/4/1,107Q2,苗栗縣,泰安鄉,2
2018,2,2018/4/1,107Q2,彰化縣,彰化市,207
2018,2,2018/4/1,107Q2,彰化縣,鹿港鎮,41
2018,2,2018/4/1,107Q2,彰化縣,和美鎮,62
2018,2,2018/4/1,107Q2,彰化縣,北斗鎮,27
2018,2,2018/4/1,107Q2,彰化縣,員林鎮,106
2018,2,2018/4/1,107Q2,彰化縣,溪湖鎮,39
2018,2,2018/4/1,107Q2,彰化縣,田中鎮,64
2018,2,2018/4/1,107Q2,彰化縣,二林鎮,45
2018,2,2018/4/1,107Q2,彰化縣,線西鄉,9
2018,2,2018/4/1,107Q2,彰化縣,伸港鄉,36
2018,2,2018/4/1,107Q2,彰化縣,福興鄉,24
2018,2,2018/4/1,107Q2,彰化縣,秀水鄉,16
2018,2,2018/4/1,107Q2,彰化縣,花壇鄉,31
2018,2,2018/4/1,107Q2,彰化縣,芬園鄉,6
2018,2,2018/4/1,107Q2,彰化縣,大村鄉,23
2018,2,2018/4/1,107Q2,彰化縣,埔鹽鄉,10
2018,2,2018/4/1,107Q2,彰化縣,埔心鄉,40
2018,2,2018/4/1,107Q2,彰化縣,永靖鄉,12
2018,2,2018/4/1,107Q2,彰化縣,社頭鄉,31
2018,2,2018/4/1,107Q2,彰化縣,二水鄉,5
2018,2,2018/4/1,107Q2,彰化縣,田尾鄉,7
2018,2,2018/4/1,107Q2,彰化縣,埤頭鄉,14
2018,2,2018/4/1,107Q2,彰化縣,芳苑鄉,14
2018,2,2018/4/1,107Q2,彰化縣,竹塘鄉,3
2018,2,2018/4/1,107Q2,彰化縣,溪州鄉,7
2018,2,2018/4/1,107Q2,南投縣,南投市,126
2018,2,2018/4/1,107Q2,南投縣,埔里鎮,98
2018,2,2018/4/1,107Q2,南投縣,草屯鎮,115
2018,2,2018/4/1,107Q2,南投縣,竹山鎮,43
2018,2,2018/4/1,107Q2,南投縣,集集鎮,10
2018,2,2018/4/1,107Q2,南投縣,名間鄉,17
2018,2,2018/4/1,107Q2,南投縣,鹿谷鄉,2
2018,2,2018/4/1,107Q2,南投縣,中寮鄉,9
2018,2,2018/4/1,107Q2,南投縣,魚池鄉,4
2018,2,2018/4/1,107Q2,南投縣,國姓鄉,9
2018,2,2018/4/1,107Q2,南投縣,水里鄉,14
2018,2,2018/4/1,107Q2,南投縣,仁愛鄉,1
2018,2,2018/4/1,107Q2,雲林縣,斗六市,218
2018,2,2018/4/1,107Q2,雲林縣,斗南鎮,62
2018,2,2018/4/1,107Q2,雲林縣,虎尾鎮,167
2018,2,2018/4/1,107Q2,雲林縣,西螺鎮,54
2018,2,2018/4/1,107Q2,雲林縣,土庫鎮,31
2018,2,2018/4/1,107Q2,雲林縣,北港鎮,35
2018,2,2018/4/1,107Q2,雲林縣,古坑鄉,24
2018,2,2018/4/1,107Q2,雲林縣,大埤鄉,12
2018,2,2018/4/1,107Q2,雲林縣,莿桐鄉,22
2018,2,2018/4/1,107Q2,雲林縣,林內鄉,7
2018,2,2018/4/1,107Q2,雲林縣,二崙鄉,9
2018,2,2018/4/1,107Q2,雲林縣,崙背鄉,6
2018,2,2018/4/1,107Q2,雲林縣,麥寮鄉,8
2018,2,2018/4/1,107Q2,雲林縣,東勢鄉,4
2018,2,2018/4/1,107Q2,雲林縣,褒忠鄉,8
2018,2,2018/4/1,107Q2,雲林縣,台西鄉,2
2018,2,2018/4/1,107Q2,雲林縣,元長鄉,2
2018,2,2018/4/1,107Q2,雲林縣,四湖鄉,10
2018,2,2018/4/1,107Q2,雲林縣,口湖鄉,2
2018,2,2018/4/1,107Q2,雲林縣,水林鄉,7
2018,2,2018/4/1,107Q2,嘉義縣,太保市,31
2018,2,2018/4/1,107Q2,嘉義縣,朴子市,91
2018,2,2018/4/1,107Q2,嘉義縣,布袋鎮,12
2018,2,2018/4/1,107Q2,嘉義縣,大林鎮,27
2018,2,2018/4/1,107Q2,嘉義縣,民雄鄉,86
2018,2,2018/4/1,107Q2,嘉義縣,溪口鄉,6
2018,2,2018/4/1,107Q2,嘉義縣,新港鄉,9
2018,2,2018/4/1,107Q2,嘉義縣,六腳鄉,8
2018,2,2018/4/1,107Q2,嘉義縣,東石鄉,2
2018,2,2018/4/1,107Q2,嘉義縣,義竹鄉,3
2018,2,2018/4/1,107Q2,嘉義縣,鹿草鄉,7
2018,2,2018/4/1,107Q2,嘉義縣,水上鄉,84
2018,2,2018/4/1,107Q2,嘉義縣,中埔鄉,63
2018,2,2018/4/1,107Q2,嘉義縣,竹崎鄉,10
2018,2,2018/4/1,107Q2,嘉義縣,梅山鄉,10
2018,2,2018/4/1,107Q2,嘉義縣,番路鄉,13
2018,2,2018/4/1,107Q2,嘉義縣,大埔鄉,2
2018,2,2018/4/1,107Q2,屏東縣,屏東市,333
2018,2,2018/4/1,107Q2,屏東縣,潮州鎮,101
2018,2,2018/4/1,107Q2,屏東縣,東港鎮,53
2018,2,2018/4/1,107Q2,屏東縣,恆春鎮,27
2018,2,2018/4/1,107Q2,屏東縣,萬丹鄉,84
2018,2,2018/4/1,107Q2,屏東縣,長治鄉,34
2018,2,2018/4/1,107Q2,屏東縣,麟洛鄉,5
2018,2,2018/4/1,107Q2,屏東縣,九如鄉,33
2018,2,2018/4/1,107Q2,屏東縣,里港鄉,16
2018,2,2018/4/1,107Q2,屏東縣,鹽埔鄉,11
2018,2,2018/4/1,107Q2,屏東縣,高樹鄉,7
2018,2,2018/4/1,107Q2,屏東縣,萬巒鄉,9
2018,2,2018/4/1,107Q2,屏東縣,內埔鄉,77
2018,2,2018/4/1,107Q2,屏東縣,竹田鄉,16
2018,2,2018/4/1,107Q2,屏東縣,新埤鄉,7
2018,2,2018/4/1,107Q2,屏東縣,枋寮鄉,10
2018,2,2018/4/1,107Q2,屏東縣,新園鄉,28
2018,2,2018/4/1,107Q2,屏東縣,崁頂鄉,4
2018,2,2018/4/1,107Q2,屏東縣,林邊鄉,4
2018,2,2018/4/1,107Q2,屏東縣,南州鄉,6
2018,2,2018/4/1,107Q2,屏東縣,佳冬鄉,15
2018,2,2018/4/1,107Q2,屏東縣,琉球鄉,3
2018,2,2018/4/1,107Q2,屏東縣,車城鄉,4
2018,2,2018/4/1,107Q2,屏東縣,滿州鄉,4
2018,2,2018/4/1,107Q2,屏東縣,枋山鄉,1
2018,2,2018/4/1,107Q2,屏東縣,泰武鄉,1
2018,2,2018/4/1,107Q2,屏東縣,獅子鄉,1
2018,2,2018/4/1,107Q2,屏東縣,牡丹鄉,1
2018,2,2018/4/1,107Q2,臺東縣,台東市,139
2018,2,2018/4/1,107Q2,臺東縣,成功鎮,11
2018,2,2018/4/1,107Q2,臺東縣,關山鎮,4
2018,2,2018/4/1,107Q2,臺東縣,卑南鄉,12
2018,2,2018/4/1,107Q2,臺東縣,太麻里鄉,3
2018,2,2018/4/1,107Q2,臺東縣,東河鄉,4
2018,2,2018/4/1,107Q2,臺東縣,長濱鄉,2
2018,2,2018/4/1,107Q2,臺東縣,鹿野鄉,2
2018,2,2018/4/1,107Q2,臺東縣,池上鄉,4
2018,2,2018/4/1,107Q2,臺東縣,綠島鄉,1
2018,2,2018/4/1,107Q2,臺東縣,延平鄉,1
2018,2,2018/4/1,107Q2,花蓮縣,花蓮市,272
2018,2,2018/4/1,107Q2,花蓮縣,鳳林鎮,13
2018,2,2018/4/1,107Q2,花蓮縣,玉里鎮,16
2018,2,2018/4/1,107Q2,花蓮縣,新城鄉,44
2018,2,2018/4/1,107Q2,花蓮縣,吉安鄉,135
2018,2,2018/4/1,107Q2,花蓮縣,壽豐鄉,21
2018,2,2018/4/1,107Q2,花蓮縣,光復鄉,13
2018,2,2018/4/1,107Q2,花蓮縣,豐濱鄉,2
2018,2,2018/4/1,107Q2,花蓮縣,瑞穗鄉,20
2018,2,2018/4/1,107Q2,花蓮縣,富里鄉,2
2018,2,2018/4/1,107Q2,花蓮縣,秀林鄉,3
2018,2,2018/4/1,107Q2,花蓮縣,萬榮鄉,1
2018,2,2018/4/1,107Q2,澎湖縣,馬公市,47
2018,2,2018/4/1,107Q2,澎湖縣,湖西鄉,7
2018,2,2018/4/1,107Q2,澎湖縣,白沙鄉,1
2018,2,2018/4/1,107Q2,澎湖縣,西嶼鄉,2
2018,2,2018/4/1,107Q2,澎湖縣,望安鄉,1
2018,2,2018/4/1,107Q2,基隆市,中正區,189
2018,2,2018/4/1,107Q2,基隆市,七堵區,94
2018,2,2018/4/1,107Q2,基隆市,暖暖區,128
2018,2,2018/4/1,107Q2,基隆市,仁愛區,82
2018,2,2018/4/1,107Q2,基隆市,中山區,68
2018,2,2018/4/1,107Q2,基隆市,安樂區,221
2018,2,2018/4/1,107Q2,基隆市,信義區,134
2018,2,2018/4/1,107Q2,新竹市,新竹市,533
2018,2,2018/4/1,107Q2,嘉義市,嘉義市,568
2018,2,2018/4/1,107Q2,金門縣,金城鎮,8
2018,2,2018/4/1,107Q2,金門縣,金湖鎮,4
2018,2,2018/4/1,107Q2,金門縣,金寧鄉,3
2018,3,2018/7/1,107Q3,新北市,板橋區,793
2018,3,2018/7/1,107Q3,新北市,三重區,578
2018,3,2018/7/1,107Q3,新北市,中和區,586
2018,3,2018/7/1,107Q3,新北市,永和區,288
2018,3,2018/7/1,107Q3,新北市,新莊區,541
2018,3,2018/7/1,107Q3,新北市,新店區,586
2018,3,2018/7/1,107Q3,新北市,樹林區,210
2018,3,2018/7/1,107Q3,新北市,鶯歌區,106
2018,3,2018/7/1,107Q3,新北市,三峽區,194
2018,3,2018/7/1,107Q3,新北市,淡水區,1794
2018,3,2018/7/1,107Q3,新北市,汐止區,598
2018,3,2018/7/1,107Q3,新北市,瑞芳區,37
2018,3,2018/7/1,107Q3,新北市,土城區,405
2018,3,2018/7/1,107Q3,新北市,蘆洲區,313
2018,3,2018/7/1,107Q3,新北市,五股區,97
2018,3,2018/7/1,107Q3,新北市,泰山區,83
2018,3,2018/7/1,107Q3,新北市,林口區,198
2018,3,2018/7/1,107Q3,新北市,深坑區,44
2018,3,2018/7/1,107Q3,新北市,石碇區,1
2018,3,2018/7/1,107Q3,新北市,三芝區,103
2018,3,2018/7/1,107Q3,新北市,石門區,5
2018,3,2018/7/1,107Q3,新北市,八里區,156
2018,3,2018/7/1,107Q3,新北市,雙溪區,5
2018,3,2018/7/1,107Q3,新北市,貢寮區,8
2018,3,2018/7/1,107Q3,新北市,金山區,22
2018,3,2018/7/1,107Q3,新北市,萬里區,31
2018,3,2018/7/1,107Q3,新北市,烏來區,1
2018,3,2018/7/1,107Q3,臺北市,松山區,206
2018,3,2018/7/1,107Q3,臺北市,信義區,253
2018,3,2018/7/1,107Q3,臺北市,大安區,449
2018,3,2018/7/1,107Q3,臺北市,中山區,547
2018,3,2018/7/1,107Q3,臺北市,中正區,203
2018,3,2018/7/1,107Q3,臺北市,大同區,151
2018,3,2018/7/1,107Q3,臺北市,萬華區,271
2018,3,2018/7/1,107Q3,臺北市,文山區,342
2018,3,2018/7/1,107Q3,臺北市,南港區,165
2018,3,2018/7/1,107Q3,臺北市,內湖區,539
2018,3,2018/7/1,107Q3,臺北市,士林區,335
2018,3,2018/7/1,107Q3,臺北市,北投區,531
2018,3,2018/7/1,107Q3,桃園市,桃園區,2101
2018,3,2018/7/1,107Q3,桃園市,中壢區,734
2018,3,2018/7/1,107Q3,桃園市,平鎮區,553
2018,3,2018/7/1,107Q3,桃園市,八德區,438
2018,3,2018/7/1,107Q3,桃園市,楊梅區,403
2018,3,2018/7/1,107Q3,桃園市,大溪區,90
2018,3,2018/7/1,107Q3,桃園市,蘆竹區,448
2018,3,2018/7/1,107Q3,桃園市,大園區,204
2018,3,2018/7/1,107Q3,桃園市,龜山區,341
2018,3,2018/7/1,107Q3,桃園市,龍潭區,204
2018,3,2018/7/1,107Q3,桃園市,新屋區,39
2018,3,2018/7/1,107Q3,桃園市,觀音區,93
2018,3,2018/7/1,107Q3,桃園市,復興區,1
2018,3,2018/7/1,107Q3,臺中市,中區,42
2018,3,2018/7/1,107Q3,臺中市,東區,38
2018,3,2018/7/1,107Q3,臺中市,南區,151
2018,3,2018/7/1,107Q3,臺中市,西區,139
2018,3,2018/7/1,107Q3,臺中市,北區,336
2018,3,2018/7/1,107Q3,臺中市,西屯區,461
2018,3,2018/7/1,107Q3,臺中市,南屯區,232
2018,3,2018/7/1,107Q3,臺中市,北屯區,434
2018,3,2018/7/1,107Q3,臺中市,豐原區,120
2018,3,2018/7/1,107Q3,臺中市,東勢區,17
2018,3,2018/7/1,107Q3,臺中市,大甲區,22
2018,3,2018/7/1,107Q3,臺中市,清水區,40
2018,3,2018/7/1,107Q3,臺中市,沙鹿區,37
2018,3,2018/7/1,107Q3,臺中市,梧棲區,29
2018,3,2018/7/1,107Q3,臺中市,后里區,23
2018,3,2018/7/1,107Q3,臺中市,神岡區,10
2018,3,2018/7/1,107Q3,臺中市,潭子區,57
2018,3,2018/7/1,107Q3,臺中市,大雅區,83
2018,3,2018/7/1,107Q3,臺中市,新社區,1
2018,3,2018/7/1,107Q3,臺中市,石岡區,3
2018,3,2018/7/1,107Q3,臺中市,外埔區,5
2018,3,2018/7/1,107Q3,臺中市,大安區,5
2018,3,2018/7/1,107Q3,臺中市,烏日區,16
2018,3,2018/7/1,107Q3,臺中市,大肚區,30
2018,3,2018/7/1,107Q3,臺中市,龍井區,60
2018,3,2018/7/1,107Q3,臺中市,霧峰區,29
2018,3,2018/7/1,107Q3,臺中市,太平區,61
2018,3,2018/7/1,107Q3,臺中市,大里區,55
2018,3,2018/7/1,107Q3,臺南市,新營區,118
2018,3,2018/7/1,107Q3,臺南市,鹽水區,19
2018,3,2018/7/1,107Q3,臺南市,白河區,17
2018,3,2018/7/1,107Q3,臺南市,柳營區,25
2018,3,2018/7/1,107Q3,臺南市,後壁區,10
2018,3,2018/7/1,107Q3,臺南市,東山區,7
2018,3,2018/7/1,107Q3,臺南市,麻豆區,46
2018,3,2018/7/1,107Q3,臺南市,下營區,8
2018,3,2018/7/1,107Q3,臺南市,六甲區,18
2018,3,2018/7/1,107Q3,臺南市,官田區,33
2018,3,2018/7/1,107Q3,臺南市,大內區,2
2018,3,2018/7/1,107Q3,臺南市,佳里區,64
2018,3,2018/7/1,107Q3,臺南市,學甲區,28
2018,3,2018/7/1,107Q3,臺南市,西港區,17
2018,3,2018/7/1,107Q3,臺南市,七股區,8
2018,3,2018/7/1,107Q3,臺南市,將軍區,4
2018,3,2018/7/1,107Q3,臺南市,新化區,37
2018,3,2018/7/1,107Q3,臺南市,善化區,71
2018,3,2018/7/1,107Q3,臺南市,新市區,34
2018,3,2018/7/1,107Q3,臺南市,安定區,40
2018,3,2018/7/1,107Q3,臺南市,山上區,11
2018,3,2018/7/1,107Q3,臺南市,玉井區,7
2018,3,2018/7/1,107Q3,臺南市,楠西區,8
2018,3,2018/7/1,107Q3,臺南市,南化區,1
2018,3,2018/7/1,107Q3,臺南市,左鎮區,1
2018,3,2018/7/1,107Q3,臺南市,仁德區,139
2018,3,2018/7/1,107Q3,臺南市,歸仁區,69
2018,3,2018/7/1,107Q3,臺南市,關廟區,56
2018,3,2018/7/1,107Q3,臺南市,永康區,624
2018,3,2018/7/1,107Q3,臺南市,東區,349
2018,3,2018/7/1,107Q3,臺南市,南區,122
2018,3,2018/7/1,107Q3,臺南市,北區,144
2018,3,2018/7/1,107Q3,臺南市,安南區,250
2018,3,2018/7/1,107Q3,臺南市,安平區,140
2018,3,2018/7/1,107Q3,臺南市,中西區,123
2018,3,2018/7/1,107Q3,高雄市,鹽埕區,25
2018,3,2018/7/1,107Q3,高雄市,鼓山區,400
2018,3,2018/7/1,107Q3,高雄市,左營區,423
2018,3,2018/7/1,107Q3,高雄市,楠梓區,263
2018,3,2018/7/1,107Q3,高雄市,三民區,459
2018,3,2018/7/1,107Q3,高雄市,新興區,90
2018,3,2018/7/1,107Q3,高雄市,前金區,55
2018,3,2018/7/1,107Q3,高雄市,苓雅區,160
2018,3,2018/7/1,107Q3,高雄市,前鎮區,210
2018,3,2018/7/1,107Q3,高雄市,旗津區,6
2018,3,2018/7/1,107Q3,高雄市,小港區,175
2018,3,2018/7/1,107Q3,高雄市,鳳山區,504
2018,3,2018/7/1,107Q3,高雄市,林園區,64
2018,3,2018/7/1,107Q3,高雄市,大寮區,143
2018,3,2018/7/1,107Q3,高雄市,大樹區,48
2018,3,2018/7/1,107Q3,高雄市,大社區,56
2018,3,2018/7/1,107Q3,高雄市,仁武區,107
2018,3,2018/7/1,107Q3,高雄市,鳥松區,86
2018,3,2018/7/1,107Q3,高雄市,岡山區,147
2018,3,2018/7/1,107Q3,高雄市,橋頭區,43
2018,3,2018/7/1,107Q3,高雄市,燕巢區,33
2018,3,2018/7/1,107Q3,高雄市,阿蓮區,14
2018,3,2018/7/1,107Q3,高雄市,路竹區,82
2018,3,2018/7/1,107Q3,高雄市,湖內區,32
2018,3,2018/7/1,107Q3,高雄市,茄萣區,19
2018,3,2018/7/1,107Q3,高雄市,永安區,5
2018,3,2018/7/1,107Q3,高雄市,彌陀區,10
2018,3,2018/7/1,107Q3,高雄市,梓官區,61
2018,3,2018/7/1,107Q3,高雄市,旗山區,36
2018,3,2018/7/1,107Q3,高雄市,美濃區,18
2018,3,2018/7/1,107Q3,高雄市,六龜區,2
2018,3,2018/7/1,107Q3,高雄市,甲仙區,1
2018,3,2018/7/1,107Q3,高雄市,杉林區,3
2018,3,2018/7/1,107Q3,高雄市,內門區,2
2018,3,2018/7/1,107Q3,宜蘭縣,宜蘭市,203
2018,3,2018/7/1,107Q3,宜蘭縣,羅東鎮,147
2018,3,2018/7/1,107Q3,宜蘭縣,蘇澳鎮,57
2018,3,2018/7/1,107Q3,宜蘭縣,頭城鎮,20
2018,3,2018/7/1,107Q3,宜蘭縣,礁溪鄉,66
2018,3,2018/7/1,107Q3,宜蘭縣,壯圍鄉,38
2018,3,2018/7/1,107Q3,宜蘭縣,員山鄉,30
2018,3,2018/7/1,107Q3,宜蘭縣,冬山鄉,85
2018,3,2018/7/1,107Q3,宜蘭縣,五結鄉,102
2018,3,2018/7/1,107Q3,宜蘭縣,三星鄉,31
2018,3,2018/7/1,107Q3,新竹縣,竹北市,1245
2018,3,2018/7/1,107Q3,新竹縣,關西鎮,42
2018,3,2018/7/1,107Q3,新竹縣,新埔鎮,51
2018,3,2018/7/1,107Q3,新竹縣,竹東鎮,173
2018,3,2018/7/1,107Q3,新竹縣,湖口鄉,128
2018,3,2018/7/1,107Q3,新竹縣,橫山鄉,5
2018,3,2018/7/1,107Q3,新竹縣,新豐鄉,84
2018,3,2018/7/1,107Q3,新竹縣,芎林鄉,17
2018,3,2018/7/1,107Q3,新竹縣,寶山鄉,16
2018,3,2018/7/1,107Q3,新竹縣,北埔鄉,5
2018,3,2018/7/1,107Q3,新竹縣,峨眉鄉,3
2018,3,2018/7/1,107Q3,苗栗縣,苗栗市,164
2018,3,2018/7/1,107Q3,苗栗縣,苑裡鎮,28
2018,3,2018/7/1,107Q3,苗栗縣,通霄鎮,16
2018,3,2018/7/1,107Q3,苗栗縣,竹南鎮,181
2018,3,2018/7/1,107Q3,苗栗縣,頭份鎮,167
2018,3,2018/7/1,107Q3,苗栗縣,後龍鎮,30
2018,3,2018/7/1,107Q3,苗栗縣,卓蘭鎮,5
2018,3,2018/7/1,107Q3,苗栗縣,大湖鄉,4
2018,3,2018/7/1,107Q3,苗栗縣,公館鄉,29
2018,3,2018/7/1,107Q3,苗栗縣,銅鑼鄉,16
2018,3,2018/7/1,107Q3,苗栗縣,南庄鄉,6
2018,3,2018/7/1,107Q3,苗栗縣,頭屋鄉,4
2018,3,2018/7/1,107Q3,苗栗縣,三義鄉,14
2018,3,2018/7/1,107Q3,苗栗縣,造橋鄉,30
2018,3,2018/7/1,107Q3,苗栗縣,三灣鄉,3
2018,3,2018/7/1,107Q3,苗栗縣,獅潭鄉,2
2018,3,2018/7/1,107Q3,苗栗縣,泰安鄉,1
2018,3,2018/7/1,107Q3,彰化縣,彰化市,262
2018,3,2018/7/1,107Q3,彰化縣,鹿港鎮,68
2018,3,2018/7/1,107Q3,彰化縣,和美鎮,69
2018,3,2018/7/1,107Q3,彰化縣,北斗鎮,20
2018,3,2018/7/1,107Q3,彰化縣,員林鎮,108
2018,3,2018/7/1,107Q3,彰化縣,溪湖鎮,34
2018,3,2018/7/1,107Q3,彰化縣,田中鎮,37
2018,3,2018/7/1,107Q3,彰化縣,二林鎮,46
2018,3,2018/7/1,107Q3,彰化縣,線西鄉,6
2018,3,2018/7/1,107Q3,彰化縣,伸港鄉,42
2018,3,2018/7/1,107Q3,彰化縣,福興鄉,21
2018,3,2018/7/1,107Q3,彰化縣,秀水鄉,18
2018,3,2018/7/1,107Q3,彰化縣,花壇鄉,25
2018,3,2018/7/1,107Q3,彰化縣,芬園鄉,9
2018,3,2018/7/1,107Q3,彰化縣,大村鄉,28
2018,3,2018/7/1,107Q3,彰化縣,埔鹽鄉,14
2018,3,2018/7/1,107Q3,彰化縣,埔心鄉,42
2018,3,2018/7/1,107Q3,彰化縣,永靖鄉,10
2018,3,2018/7/1,107Q3,彰化縣,社頭鄉,18
2018,3,2018/7/1,107Q3,彰化縣,二水鄉,8
2018,3,2018/7/1,107Q3,彰化縣,田尾鄉,8
2018,3,2018/7/1,107Q3,彰化縣,埤頭鄉,7
2018,3,2018/7/1,107Q3,彰化縣,芳苑鄉,22
2018,3,2018/7/1,107Q3,彰化縣,大城鄉,1
2018,3,2018/7/1,107Q3,彰化縣,竹塘鄉,7
2018,3,2018/7/1,107Q3,彰化縣,溪州鄉,10
2018,3,2018/7/1,107Q3,南投縣,南投市,117
2018,3,2018/7/1,107Q3,南投縣,埔里鎮,73
2018,3,2018/7/1,107Q3,南投縣,草屯鎮,108
2018,3,2018/7/1,107Q3,南投縣,竹山鎮,53
2018,3,2018/7/1,107Q3,南投縣,集集鎮,10
2018,3,2018/7/1,107Q3,南投縣,名間鄉,12
2018,3,2018/7/1,107Q3,南投縣,鹿谷鄉,9
2018,3,2018/7/1,107Q3,南投縣,中寮鄉,3
2018,3,2018/7/1,107Q3,南投縣,魚池鄉,8
2018,3,2018/7/1,107Q3,南投縣,國姓鄉,9
2018,3,2018/7/1,107Q3,南投縣,水里鄉,15
2018,3,2018/7/1,107Q3,南投縣,信義鄉,3
2018,3,2018/7/1,107Q3,南投縣,仁愛鄉,3
2018,3,2018/7/1,107Q3,雲林縣,斗六市,172
2018,3,2018/7/1,107Q3,雲林縣,斗南鎮,49
2018,3,2018/7/1,107Q3,雲林縣,虎尾鎮,92
2018,3,2018/7/1,107Q3,雲林縣,西螺鎮,41
2018,3,2018/7/1,107Q3,雲林縣,土庫鎮,23
2018,3,2018/7/1,107Q3,雲林縣,北港鎮,25
2018,3,2018/7/1,107Q3,雲林縣,古坑鄉,16
2018,3,2018/7/1,107Q3,雲林縣,大埤鄉,5
2018,3,2018/7/1,107Q3,雲林縣,莿桐鄉,9
2018,3,2018/7/1,107Q3,雲林縣,林內鄉,16
2018,3,2018/7/1,107Q3,雲林縣,二崙鄉,16
2018,3,2018/7/1,107Q3,雲林縣,崙背鄉,2
2018,3,2018/7/1,107Q3,雲林縣,麥寮鄉,4
2018,3,2018/7/1,107Q3,雲林縣,東勢鄉,1
2018,3,2018/7/1,107Q3,雲林縣,褒忠鄉,8
2018,3,2018/7/1,107Q3,雲林縣,台西鄉,6
2018,3,2018/7/1,107Q3,雲林縣,元長鄉,7
2018,3,2018/7/1,107Q3,雲林縣,四湖鄉,4
2018,3,2018/7/1,107Q3,雲林縣,口湖鄉,3
2018,3,2018/7/1,107Q3,雲林縣,水林鄉,1
2018,3,2018/7/1,107Q3,嘉義縣,太保市,22
2018,3,2018/7/1,107Q3,嘉義縣,朴子市,33
2018,3,2018/7/1,107Q3,嘉義縣,布袋鎮,5
2018,3,2018/7/1,107Q3,嘉義縣,大林鎮,15
2018,3,2018/7/1,107Q3,嘉義縣,民雄鄉,56
2018,3,2018/7/1,107Q3,嘉義縣,溪口鄉,4
2018,3,2018/7/1,107Q3,嘉義縣,新港鄉,7
2018,3,2018/7/1,107Q3,嘉義縣,六腳鄉,3
2018,3,2018/7/1,107Q3,嘉義縣,東石鄉,1
2018,3,2018/7/1,107Q3,嘉義縣,鹿草鄉,1
2018,3,2018/7/1,107Q3,嘉義縣,水上鄉,33
2018,3,2018/7/1,107Q3,嘉義縣,中埔鄉,41
2018,3,2018/7/1,107Q3,嘉義縣,竹崎鄉,9
